Bytes	122515456	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	122515456	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	122515456	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	122544128	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	122511360	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	122482688	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	139755520	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-false-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	139755520	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-false-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	139755520	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-false-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	139698176	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-false-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	139710464	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-false-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	139689984	org.lmdbjava.bench.Chronicle.readKey-SampleTime-intKey-false-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	125370368	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	127479808	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	123080704	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	126476288	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	119238656	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	114798592	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	115396608	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-false-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	115396608	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-false-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	115396608	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-false-num-1000000-sequential-true-valRandom-false-valSize-100
Bytes	125546496	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-false-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	130039808	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-false-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	125444096	org.lmdbjava.bench.LevelDb.readKey-SampleTime-intKey-false-num-1000000-sequential-false-valRandom-false-valSize-100
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	172249088	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	172146688	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	172040192	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-false-valRandom-false-valSize-100-writeMap-true-compacted
